,title,cluster
2717,"Lithuania will arm Ukraine with weapons against drones The country will hand over to Ukraine 110 anti-drone guns of its own production with a total cost of 1.5 million euros, Lithuanian journalist Andryus Tapinas reported.",87
2719,Ukraine received from the West only 10% of weapons according to its requests - Deputy Minister of Defense of the country Hanna Malyar Vona also added that it is planned to mobilize hundreds of thousands of people into the Ukrainian army.,87
2847,The President of Ukraine signed a decree on the appointment of Andrii Kostin as the country's Prosecutor General,87
2852,"A refugee from Ukraine, who arrived in the country on June 29, died of tropical malaria in Moldova, according to the National Public Health Agency.",87
3046,"In Kyiv schools, classes have been suspended, even in distance learning, reports ""Politics of the country"". In Western Ukraine, schools are moved to remote locations.",87
3060,"On Monday, the US Embassy in Kyiv called on citizens of the country who are in Ukraine to leave the country when it is safe to do so.",87
3090,"At her concert in Tel Aviv, before the song ""Don't Shoot"", Zemfira made an anti-war speech: ""Yesterday, my country launched a massive missile strike across Ukraine. These killings must stop.""",87
3252,"There is no more corruption in Ukraine. All corrupt officials have left the country and we will do everything to ensure that they remain where they are now, — Zelensky",87
3260,"The Minister of Finance of Ukraine stated that since February, damage to the country's infrastructure can be estimated at 100 billion dollars",87
3269,"In Ukraine, at least 5 million people lost their jobs, about 7 million left the country, which had a significant impact on the growth of the unemployment rate, Deputy Minister of Economy Tetiana Berezhna said.",87
3285,"Cellular communication towers in Ukraine switched to working from generators due to a power outage, the operators of working towers are overloaded, said the Minister of Digital Transformation of the country Mykhailo Fedorov.",87
3385,"For 300 days, the people of Ukraine have shown the whole world their steadfastness and resistance to the imperialist appetites of a country that thought it could get you. But you persevered - Biden",87
3487,"Dmytro Medvedev began to express himself in a completely undiplomatic language. He called Ukraine ""Country 404"" and the USA ""Pindostan""",87
3490,"Former Russian President Medvedev called Ukraine a ""mythical country"" and predicted its end",87
3549,"There are no American diplomats left in Ukraine, there are no plans to return them to the country yet, reports CNN.",87
3558,"In a conversation with Sholtz, Zelenskyi stated the need to close the airspace over Ukraine and called for speeding up work on the country's admission to the EU",87
4498,Exxon Mobil says it plans to leave its last remaining Russian project.. BP and Shell announced earlier that they were also seeking to leave the country after its invasion of Ukraine.,87
4544,"A War the Kremlin Tried to Disguise Becomes a Hard Reality for Russians. Moscow posted a death toll from its attack on Ukraine for the first time, and Russians who long avoided politics are now grappling with the fact that their country is fighting a deadly conflict.",87
4579,U.S. flag makers are rushing to fill orders for Ukrainian flags.. Demand has surged among buyers eager to show support for Ukraine. One manufacturer who sold seven of the country’s flags last year woke up on Thursday to an order for 100.,87
4719,"Russia, Blocked From the Global Internet, Plunges Into Digital Isolation. Russian authorities and multinational companies have erected a digital barricade between the country and the West, erasing the last remnants of independent information online.",87
4739,"For this border crisis, Poles extend a warm welcome, unlike last time.. Hundreds of thousands of Polish families have opened their homes to refugees from Ukraine, a sharp contrast to the country’s response to a different crisis last fall at the border with Belarus.",87
4846,"Russia, Where All the News Is Fake. The country has become a dystopian paragon of corrupted information.",87
4857,"Facing economic calamity, Putin talks of nationalizing Western businesses.. With the ruble collapsing, the economy contracting and people abandoning the country, Russia’s leader talks of a Western plot to destroy the country.",87
4881,Wall Street Joins the Unbanking of Russia. Goldman and JPMorgan are the first big U.S. lenders to pull out of the country.,87
4887,"U.S. and Allies Move to Further Isolate Russia From Global Economy. The Biden administration said it would join Europe and other allies in stripping Russia of permanent normal trade relations, another step to inflict economic damage on the country over its invasion of Ukraine.",87
4890,"‘This Is Everyone’s Culture’: Ukraine’s Architectural Treasures Face Destruction. The country’s vast array of historic buildings, artworks and public squares are an integral part of Ukraine’s cultural identity. Amid the violence of war, many are being reduced to rubble.",87
4904,‘We Live in a Different World Now’: Dispatch From a Changed Germany. A stunned country rearms.,87
4906,"The U.S. and the E.U., aiming to punish oligarchs, ban luxury exports to Russia.. The move will prevent any shipments of high-end watches, cars, apparel, alcohol and jewelry from reaching the country.",87
4951,"On a Stage 5,000 Miles Away, He Sings for His Family in Ukraine. At the Metropolitan Opera, the bass-baritone Vladyslav Buialskyi has become a symbol of his country’s struggles.",87
4974,Are Big Businesses In or Out of Russia?. Companies partially pulling out of the country are under pressure to make a cleaner break.,87
4991,"He’s American, He Oversees Papa John’s in Russia and He’s Staying. Christopher Wynne’s company controls the franchise agreements for the 190 Papa John’s locations in the country. “At the end of the day, they appreciate a good pizza,” he said.",87
5037,"The Sounds of Ukrainian Pop. A conversation about some of the country’s stars, the musical traditions they work within and how they have grappled with the war.",87
5091,"Russia appears to have avoided default as it makes a $117 million bond payment.. Sanctions have isolated the country financially, driven down the value of the ruble and cut off Moscow’s access to about half its foreign currency reserves.",87
5095,"What’s Going On in This Graph? | Refugees From Ukraine. Since the start of the Russian invasion of Ukraine on Feb. 24, 2022, almost three million of the country’s 44 million residents have left the country. How big is this crisis?",87
5131,Dispatch From Hungary: The Man Trying to Return His Country to the Free World. The strongman’s ties to Putin might finally hurt him.,87
5166,"Ukraine Reminds Georgia of Its Own War With Russia. That Creates a Dilemma.. Russia invaded Georgia in 2008. To many Georgians, that means the country should stand unequivocally with Ukraine. But the government is more cautious.",87
5225,"Venezuelan Vacations Abruptly End as Tourists Return Home to a Different Russia. While Russian tourists were visiting Margarita Island, their country invaded Ukraine. Many were left wondering what travails awaited them back at home.",87
5236,"A Kremlin spokesman says Russia could use nuclear weapons if there is ‘an existential threat for our country.’. The spokesman, Dmitri S. Peskov, made the comment after describing Ukraine, the neighboring country Russia invaded a month ago, as having been created by anti-Russian Western powers.",87
5255,"Ukraine War Ignites Israeli Debate Over Purpose of a Jewish State. Most Ukrainians seeking refuge in Israel are non-Jews. Some Israelis see a moral imperative to take them in, but others see a threat to the country’s Jewish character.",87
5256,Nestlé suspends sales of KitKat and Nesquik Brands in Russia.. The consumer giant said it did not expect to make a profit in the country “for the foreseeable future.”,87
5282,"With U.S. Focus on Ukraine, North Korea Launches a Powerful New ICBM. It was the country’s first long-range ballistic missile test since 2017, and it raised the specter of intensified provocations and threats on the Korean Peninsula.",87
5311,"Ukraine’s troops begin a counteroffensive that alters shape of the battle with Russia.. Although their claimed gains in territory are hard to quantify or verify, this picture of Ukrainian progress is aiding the country’s messaging to its citizens and to the world.",87
5347,"Putin Goes Into Battle on a Second Front: Culture. In a blast against “cancel culture,” he said the West is “canceling” Russia by going after “an entire thousand-year-old country, our people.”",87
5351,"Public Health Catastrophe Looms in Ukraine, Experts Warn. Even before the war, the country struggled with epidemics of H.I.V., tuberculosis and hepatitis. The conflict threatens to undo decades of progress.",87
5368,Janet Yellen in Kyiv: Economic Aid to Ukraine Is Vital. Our commitment to support a brave people defending their country is unwavering.,87
5371,"I Went to Syria, the Country That Remade Our World, and This Is What I Saw. We have abandoned the Syrian people to biblical devastation.",87
5439,"How Poland, Long Leery of Foreigners, Opened Up to Ukrainians. The country, once one of the world’s most ethnically and culturally homogeneous, has accommodated far more refugees from neighboring Ukraine than any other nation.",87
5482,Turkey’s Reeling Economy Is an Added Challenge for Erdogan. The earthquake’s staggering reconstruction bill will join other economic woes as the country’s autocratic leader faces re-election.,87
5486,"Straight Talk on the Country’s War Addiction. America’s forever wars are making us weaker, and misreading history doesn’t help.",87
5507,"Belarus Would Join Russia’s War if Ukraine Attacked, Lukashenko Says. President Aleksandr Lukashenko of Belarus has been surrounded by speculation that his country could be pressed into providing more support for Russia.",87
5521,A Ukrainian Orchestra on a Mission to Promote Its Country’s Culture. Members of the touring Lviv National Philharmonic Orchestra of Ukraine have watched the devastation of war from a distance.,87
5531,"Moldova briefly closed its airspace, raising tensions in a country shaken by the war.. The closure, because of a presumed air balloon, came days after a Russian missile flew over Moldova’s territory and after the country’s president accused Moscow of trying to sabotage her government.",87
5536,"Secretive Network Rescues Russia’s Antiwar Dissidents in Nick of Time. Hundreds of people facing long prison sentences are being spirited out of the country by groups that arrange daring escapes, with one trip using six different cars over more than 4,000 miles.",87
5549,Ukrainian Refugees and Host Families: What Is Life Like After Being Uprooted?. Times Opinion wants to hear from Ukrainians who have left their country and the people who are helping them.,87
5621,"Gautam Adani’s Rise Was Intertwined With India’s. Now It’s Unraveling.. The tycoon often said the Adani Group’s goals were in lock step with India’s needs. Now, the company’s fortunes are crashing, a collapse whose pain will be felt across the country.",87
5627,"At Czech Spa Town, ‘Russia for Us Is the Past, and It Was Not Pleasant’. Since the 18th century, Russians have flocked to the healing waters of Karlovy Vary. Now, the Czech government has barred them from visiting the country, and the town must reinvent itself.",87
5629,Ukraine Renews Threat to Boycott Olympics if Russians Compete. Ukraine’s sports minister said his country was marshaling allies to press the International Olympic Committee to bar Russian and Belarusian athletes.,87
5727,"Ukraine’s Scientists Receive a Funding Lifeline From Abroad. The Simons Foundation in New York is providing annual grants to the country’s chemists, biologists, physicists and mathematicians.",87
5761,Peru’s Deadly Protests. A failed coup attempt set off unrest that has immobilized the country.,87
5834,Israel Moves Right. Israel’s new right-wing government is moving quickly to transform the country.,87
5872,"It’s a Wonderful Country: Robert Kagan’s Case for U.S. Empire. In the second installment of his “Dangerous Nation” trilogy, the veteran foreign policy critic argues for embracing the better angels of America’s imperialist nature.",87
5878,"Russia posts a $47 billion budget deficit for 2022, its second highest in the post-Soviet era.. The budget gap reached 3.3 trillion rubles, or 2.3 percent of the size of the Russian economy, according to the country’s finance minister.",87
5881,How Finland Is Teaching a Generation to Spot Misinformation. The Nordic country is testing new ways to teach students about propaganda. Here’s what other countries can learn from its success.,87
5928,"Ukraine Keeps Downing Russian Drones, but Price Tag Is High. When costly missiles take out cheap drones, the real winner over time may be the country that spends less.",87
5949,"How Russia’s War on Ukraine Is Worsening Global Starvation. Moscow blocks most shipments from Ukraine, one of the world’s largest wheat producers, and its attacks on the country’s energy grid also disrupt the flow of food.",87
6059,Congress Proposes More Than $44 Billion for Ukraine. The spending bill unveiled Tuesday includes billions more for the country than President Biden had requested.,87
6097,"Russia keeps its key interest rate steady amid worries of inflation.. The country’s central bank said inflation, at 12 percent, risked rising because of a growing budget deficit.",87
6127,"Paintbrush in Hand, a Russian Muralist Wages His Own War. An 84-year-old artist, defying Moscow’s crackdown on dissent, wants his country to acknowledge misdeeds both past and present.",87
6130,"In Georgia, a New Figure Emerges to Shake Up the Status Quo. With the country’s politics ‘on hold’ during Russia’s war on Ukraine, Anna Dolidze is awaiting her turn to lead on grass roots issues.",87
6172,"Qatar Extends Its Natural Gas Dominance at Russia’s Expense. As its influence grows, the country is poised to become a big energy supplier to Europe, which has turned away from Russia after its invasion of Ukraine.",87
6184,"Away From the Spotlight, a Debate Rages Over a Postwar Ukraine Economy. Beyond the enormous cost of rebuilding the country are difficult and delicate choices about how to best connect the nation to European markets and commerce.",87
6226,"In Forests Full of Mines, Ukrainians Find Mushrooms and Resilience. These misty and damp parts of the country have long beckoned to mushroom hunters with the promise of plenty, but now peril, too, lies beneath the earth’s surface.",87
6240,"Caught Between Patriotism and Nationalism. The definition of what it means to be Ukrainian has always been fluid, but Russia’s invasion of the country has supercharged that debate.",87
6278,A video clip depicting a large group of people gathering in a bar and crying out after they watched a map of territory reclaim on a big screen was uploaded on Facebook.​ The video clip came with a claim saying they were Ukrainians cheering after their country’s counterattack had reclaimed many parts of territories from the Russian invasion.,87
6291,The LGTBI Pride flag has incorporated two stripes with the colors of the Ukrainian flag as a sign of support for that country against the Russian invasion.,87
6305,allegedly show India's Qutub Minar minaret lit up with the colors of the Russian flag in support of the country's invasion of Ukraine.,87
6331,Image shows the mythical “Ghost of Kyiv” responsible for shooting down numerous Russian jets amid the country’s invasion of Ukraine.,87
6346,"""Russia is not a threat to any country.""",87
6845,A map shows: Kyiv's eccentricity has already split the country,87
7150,Biden says Zelensky is stealing from his country,87
7255,CAR President Touadera said he “would not allow his country to be turned into Ukraine”,87
7791,Every Norwegian Citizen Receives Rent from Their Country's Natural Resources,87
8541,Lithuania is a country with a limited sovereignty,87
8551,London is helping Kyiv turn the country into a nuclear wasteland,87
8919,Not a single Ukrainian MP went to personally defend the country,87
9130,Polish Public Broadcaster uses a map of the country with part of Western Ukraine,87
9471,Russia Will Investigate Navalny’s Poisoning… As a Foreign Attempt to Destabilize the Country,87
9502,Russia does not threaten Ukraine or any other country,87
9522,Russia has never interfered in the internal affairs of any country,87
9540,"Russia is a ""peacemaker country"".",87
9541,Russia is a peaceful country that returned captured warships to Ukraine,87
9742,"Russian Police Say the Election Day Was 'Calmest,' After Clamping Down on Country-wide Protests",87
10047,Syria Accuses Americans of Supporting IS After U.S. Helped Free Most of Country From the Group,87
10340,The US is the only country that occupied Ukraine,87
10385,The Ukrainian authorities are destroying their country's industry and brainwashing...,87
10637,The sowing campaign in Ukraine is “in danger of failure” – since “everything was taken out of the country...,87
10641,"The story of how our country was ""stolen""",87
10763,"This Week's Trend: Part of the country wanted to ""stay...",87
10787,Three-quarters of all IT specialists in Ukraine have left the country,87
11117,Ukraine imposes restrictions on movement within the country,87
11137,"Ukraine is a vassal country, a colony of the US",87
11169,"Ukraine is not a country, it is a territory",87
11205,Ukraine is undergoing a digital transformation to turn the country into a colony,87
