,title,cluster
10827,"Turkish Politician Claims Invasion is to Fight Terrorism, But ISIS Prisoners Are Escaping",90
10883,"UPDATED: Thanking Putin, Serbian President Claims Serbs ‘Suffered the Most’ in Balkan Conflict",90
10923,US claims that demilitarisation of Ukraine could be the path to peace,90
11322,Ukraine will disintegrate and fall prey to territorial claims of EU member states,90
11636,"Update: A Killing in Berlin, And Putin’s Misleading Claims About A “Blood-Thirsty” Chechen",90
11639,Update: Putin Claims ‘Sovereign Internet’ Law Not for Isolating Russia from Global Web,90
11647,"Updated: Is North Korea Responsible for Stability, as Kremlin Claims?",90
11651,"Updated: Russian Agent Butina Set for US Citizenship, Journalist Claims Without Evidence",90
11884,Why Is Apple Daily Closing? It’s Not What Hong Kong Claims,90
11906,"Without Evidence, China Claims ‘Western Hands’ Behind Thai Protests",90
